times,C_5,C_10,C_20,C_30,C_40,C_50,SvN,chi
1.5500000000000005,8.210093356524418489664003771217319250602972172270484431782812862676911112031442e-38,1.878035896430920537415355453237459514614241763698557682332036915992539485021175e-38,1.878035896430920537415355453237459514614241763698557682332036915992539485021175e-38,1.878035896430920537415355453237459514614241763698557682332036915992539485021175e-38,1.878035896430920537415355453237459514614241763698557682332036915992539485021175e-38,1.878035896430920537415355453237459514614241763698557682332036915992539485021175e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0006266027330915455, 0.0006184427229902756, 0.10851059517781331, 0.08339119874210921, 1.031209139014082, 0.14959229501335303, 1.0312261564056733, 0.08331405724007057, 0.10841713837904075, 0.0006490130917164993, 0.0006575218795607682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8
1.6000000000000005,0.0,1.19917068967551779011381283267464462189042627070871753566236687269238579716958e-38,1.19917068967551779011381283267464462189042627070871753566236687269238579716958e-38,1.19917068967551779011381283267464462189042627070871753566236687269238579716958e-38,1.19917068967551779011381283267464462189042627070871753566236687269238579716958e-38,1.19917068967551779011381283267464462189042627070871753566236687269238579716958e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008795184989372471, 0.0008663972960620825, 0.12255353544070008, 0.09385489057464125, 1.0566041566608428, 0.17250634278817434, 1.0566235625205531, 0.09378022543427078, 0.12246293576262954, 0.0009004578377329597, 0.0009140276485529056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8
1.6500000000000006,5.510129769479471388542558918524371272716172946059649116839422009386771351966743e-39,1.141056039763043544261591518363613917299847727038503664391038385099491812433951e-38,1.141056039763043544261591518363613917299847727038503664391038385099491812433951e-38,1.141056039763043544261591518363613917299847727038503664391038385099491812433951e-38,1.141056039763043544261591518363613917299847727038503664391038385099491812433951e-38,1.141056039763043544261591518363613917299847727038503664391038385099491812433951e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012020001331721803, 0.0011815580608613985, 0.13751185445251637, 0.10502939153428437, 1.082121813865503, 0.19719810282180905, 1.082143544930696, 0.10495760262378373, 0.13742458734772706, 0.0012189132635729294, 0.001239920617891788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8
1.7000000000000006,7.851934921508247283324026238771813833995545734941542226095138299238305736036707e-39,5.785636257953441760570497545173571748307868057654329279110906656062501517833216e-39,5.785636257953441760570497545173571748307868057654329279110906656062501517833216e-39,5.785636257953441760570497545173571748307868057654329279110906656062501517833216e-39,5.785636257953441760570497545173571748307868057654329279110906656062501517833216e-39,5.785636257953441760570497545173571748307868057654329279110906656062501517833216e-39,"[0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001606604488566811, 0.0015756182288340081, 0.15334709423146156, 0.11690268965542994, 1.1078489387471473, 0.2235822058875805, 1.1078728904450406, 0.11683412524728354, 0.15326354556278438, 0.0016160150712150045, 0.0016477011939359932, -2.220446049250313e-16, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0]",8
1.7500000000000007,3.199222239654165118987048322113646444909560254936089734366957540313011068900446e-37,1.625033140255228350870059106276230147246246822740451818908239827196911627955127e-38,1.625033140255228350870059106276230147246246822740451818908239827196911627955127e-38,1.625033140255228350870059106276230147246246822740451818908239827196911627955127e-38,1.625033140255228350870059106276230147246246822740451818908239827196911627955127e-38,1.625033140255228350870059106276230147246246822740451818908239827196911627955127e-38,"[-1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-15, 0.0021071225400653044, 0.0020612890088413938, 0.17001235373701637, 0.1294564077735756, 1.133853141739671, 0.2515513153655613, 1.1338791679609892, 0.12939135914253885, 0.16993281530179896, 0.0021044189785615064, 0.002151104494393012, -1.3322676295501878e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0]",8
1.8000000000000007,1.032915483089672516480421835647281396772208512298639370876497902721754358343087e-37,2.544201975983223191359392947473876118860534937985411583959462153331489316364997e-38,2.544201975983223191359392947473876118860534937985411583959462153331489316364997e-38,2.544201975983223191359392947473876118860534937985411583959462153331489316364997e-38,2.544201975983223191359392947473876118860534937985411583959462153331489316364997e-38,2.544201975983223191359392947473876118860534937985411583959462153331489316364997e-38,"[0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.88418203051333e-15, 0.0027185692347656363, 0.0026522547023695164, 0.18745317489469704, 0.14266553813904403, 1.1601820854712759, 0.28097880168068534, 1.1602100027667768, 0.1426042346738725, 0.18737784300329477, 0.002697753794544955, 0.002765088965611991, -6.661338147750939e-15, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8
1.8500000000000008,5.32850355188262677926094006191269173135224757606345432053299133690604434176109e-38,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -2.1538326677728037e-14, 0.0034571055036221976, 0.003363062404381667, 0.20560855722048343, 0.1564982809906219, 1.1868633012755532, 0.31172174454941715, 1.1868928926248832, 0.15644088643616927, 0.20553752103623044, 0.003410516917164097, 0.0035057643314122147, -2.4202861936828413e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8
1.9000000000000008,1.84119407824566312380374933419432446638823303014658714673390651405115047867169e-38,2.764450819075777562316871485566854042714382273446053598829159715356603487486921e-38,2.764450819075777562316871485566854042714382273446053598829159715356603487486921e-38,2.764450819075777562316871485566854042714382273446053598829159715356603487486921e-38,2.764450819075777562316871485566854042714382273446053598829159715356603487486921e-38,2.764450819075777562316871485566854042714382273446053598829159715356603487486921e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, -6.572520305780927e-14, 0.004339969195721846, 0.004209032448544647, 0.2244121086691889, 0.17091603663560395, 1.2139045155265151, 0.3436241331578487, 1.2139355351449144, 0.17086264702536003, 0.2243453574397179, 0.0042579837493677, 0.004390321353407822, -7.327471962526033e-14, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8
1.9500000000000008,4.79757958971925783625751035338252095953275910933463153209645525309489019984423e-38,1.323866074302543364206348103173220603723251590906591154080476521279232114682529e-38,1.323866074302543364206348103173220603723251590906591154080476521279232114682529e-38,1.323866074302543364206348103173220603723251590906591154080476521279232114682529e-38,1.323866074302543364206348103173220603723251590906591154080476521279232114682529e-38,1.323866074302543364206348103173220603723251590906591154080476521279232114682529e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.7474910407599964e-13, 0.005385362140768652, 0.005206128572575963, 0.24379328428627986, 0.18587355886947754, 1.2412944416802003, 0.37652012992235884, 1.2413266207933504, 0.18582420115728793, 0.24373071055566845, 0.005256078210985615, 0.0054369192622567225, -1.9384494009955233e-13, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",9
2.000000000000001,2.734688884029684134834268251517784842199892327935359912374734215156951060435564e-38,2.099437130158539437036076381426584504297240603686392095652930202986636301906843e-38,2.099437130158539437036076381426584504297240603686392095652930202986636301906843e-38,2.099437130158539437036076381426584504297240603686392095652930202986636301906843e-38,2.099437130158539437036076381426584504297240603686392095652930202986636301906843e-38,2.099437130158539437036076381426584504297240603686392095652930202986636301906843e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.2099657093785936e-13, 0.0066123263509683455, 0.0063708234419446175, 0.2636786767551744, 0.20131928904509344, 1.2690039537189635, 0.4102372815062105, 1.269037006174533, 0.20127392086982043, 0.26362008170532797, 0.00642124166566771, 0.006664565688742802, -4.636291350834654e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0]",10
2.0500000000000007,1.471981360163824842532970027274416455343464171659331318742053661749148646755795e-39,0.0,0.0,0.0,0.0,0.0,"[-1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.894795928109488e-13, 0.008040591008758103, 0.00771993937848614, 0.28399336868005004, 0.2171959054956878, 1.2969875743213208, 0.44459956445047233, 1.2970212036173345, 0.2171544167193935, 0.2839384700016401, 0.0077702736044236165, 0.008092964303568215, -8.65307825392847e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10
2.1000000000000005,1.522460334744199685470195937610627117228805824555815756737335953229674918518325e-39,4.914920960005487977484970055277354535861590956004576776391320568704225348882253e-38,4.914920960005487977484970055277354535861590956004576776391320568704225348882253e-38,4.914920960005487977484970055277354535861590956004576776391320568704225348882253e-38,4.914920960005487977484970055277354535861590956004576776391320568704225348882253e-38,4.914920960005487977484970055277354535861590956004576776391320568704225348882253e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.2400080962038373e-12, 0.009690371770739508, 0.009270482324314155, 0.3046622789218473, 0.23344107104756584, 1.3251852544375493, 0.4794301813032511, 1.325219160591917, 0.23340328629675944, 0.30461072045373533, 0.009320165162171712, 0.009742313154633817, -1.3548051569500785e-12, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10
2.1500000000000004,4.781185518725419409436836178395886575700285554264798475079698179136847028400447e-39,5.626789548192677168830627393097207722485779026630363920007663412503732527367928e-38,5.626789548192677168830627393097207722485779026630363920007663412503732527367928e-38,5.626789548192677168830627393097207722485779026630363920007663412503732527367928e-38,5.626789548192677168830627393097207722485779026630363920007663412503732527367928e-38,5.626789548192677168830627393097207722485779026630363920007663412503732527367928e-38,"[0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.7499335314141717e-12, 0.011582176076136168, 0.011039467817670845, 0.3256114994244908, 0.2499883873398121, 1.3535243567676842, 0.5145540771091366, 1.3535582428210962, 0.24995407089310384, 0.3255628627973334, 0.011087927769750427, 0.011633111017242986, -1.9083623570281816e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",11
2.2,3.108631544948010341673309393930448942521824006039501419762050718503952953531131e-38,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.297939616369149e-12, 0.013736576357771762, 0.013043740864577158, 0.3467695554822612, 0.26676848856285984, 1.3819217471564302, 0.5498001437869084, 1.381955327924087, 0.26673734962081785, 0.3467233725408679, 0.013090411407125746, 0.013785933491786556, -2.502220652900178e-12, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12
2.25,6.087330212128728669689688427029252939207969068823420310686355146553969168453126e-39,2.523117478769609917953948221845597682547540788369791969703281119726036708654887e-38,2.523117478769609917953948221845597682547540788369791969703281119726036708654887e-38,2.523117478769609917953948221845597682547540788369791969703281119726036708654887e-38,2.523117478769609917953948221845597682547540788369791969703281119726036708654887e-38,2.523117478769609917953948221845597682547540788369791969703281119726036708654887e-38,"[-1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.8637092697181288e-12, 0.016173973697833747, 0.015299800225426097, 0.36806858277387894, 0.2837103211359304, 1.4102860034979396, 0.5850030579931118, 1.4103190094622196, 0.2836820210703668, 0.36802434907011555, 0.01534412871953128, 0.016221193058197688, -3.114175584073564e-12, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12
2.3,0.0,2.340657208326802675114910408595090299819919967975282127033542965168808093425961e-37,2.340657208326802675114910408595090299819919967975282127033542965168808093425961e-37,2.340657208326802675114910408595090299819919967975282127033542965168808093425961e-37,2.340657208326802675114910408595090299819919967975282127033542965168808093425961e-37,2.340657208326802675114910408595090299819919967975282127033542965168808093425961e-37,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, -3.4281466554375584e-12, 0.018914349819079315, 0.017823628802479785, 0.3894454363612463, 0.3007425544743685, 1.4385196291598468, 0.6200048009742256, 1.4385518139611555, 0.300716715370138, 0.3894026250213599, 0.01786508576359802, 0.018958893078758754, -3.724132113802625e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0]",12
2.3499999999999996,7.830769709503089161467475026260518966925154212499972752577074381258362986705693e-39,9.517888218999293554921759089031143264905704555113512870240817389563562804490039e-39,9.517888218999293554921759089031143264905704555113512870240817389563562804490039e-39,9.517888218999293554921759089031143264905704555113512870240817389563562804490039e-39,9.517888218999293554921759089031143264905704555113512870240817389563562804490039e-39,9.517888218999293554921759089031143264905704555113512870240817389563562804490039e-39,"[0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 3.898015909055481e-9, -3.974709450460523e-12, 0.021977003565483225, 0.020630517772121548, 0.41084264950776905, 0.3177950287938809, 1.4665212869360904, 0.6546558974737791, 1.4665524336601763, 0.31777124328189976, 0.410800726814198, 0.02066860923293201, 0.02201836628447378, -4.313438495273658e-12, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12
2.3999999999999995,0.0,4.972892116955224105977115897701922144834432804625667132007726944920023015583865e-38,4.972892116955224105977115897701922144834432804625667132007726944920023015583865e-38,4.972892116955224105977115897701922144834432804625667132007726944920023015583865e-38,4.972892116955224105977115897701922144834432804625667132007726944920023015583865e-38,4.972892116955224105977115897701922144834432804625667132007726944920023015583865e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.727673634017879e-6, 5.700451284118557e-6, 0.025380296640883888, 0.02373491574041342, 0.43220925501189833, 0.33480026261100604, 1.4941880083305383, 0.6888163941362215, 1.4942179338895227, 0.33477810227040816, 0.4321676911204206, 0.023769186684910126, 0.025418012019175013, 1.6515666525496187e-6, 1.6659691061826038e-6, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",13
2.4499999999999993,3.130859501708507837083321563990542184780301999554501052026434548793814289373735e-39,1.584736280576338715617208877979024328924591472415950703280663912178635532039543e-38,1.584736280576338715617208877979024328924591472415950703280663912178635532039543e-38,1.584736280576338715617208877979024328924591472415950703280663912178635532039543e-38,1.584736280576338715617208877979024328924591472415950703280663912178635532039543e-38,1.584736280576338715617208877979024328924591472415950703280663912178635532039543e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3260631176583564e-5, 2.317206548063666e-5, 0.02914141090458602, 0.02715029119585921, 0.453501452763773, 0.35169494826360204, 1.5214172913463342, 0.7223566257336174, 1.5214458518490115, 0.3516739759257377, 0.4534597372579184, 0.027180313072960205, 0.029175042287170806, 1.442421109620895e-5, 1.4487455099326751e-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0]",14
2.499999999999999,4.50095273079097586046515831625405228145159459676397056869265322910518483724304e-38,7.009918216109659359052638092187337927829661326444816179240164062746875684995423e-38,7.009918216109659359052638092187337927829661326444816179240164062746875684995423e-38,7.009918216109659359052638092187337927829661326444816179240164062746875684995423e-38,7.009918216109659359052638092187337927829661326444816179240164062746875684995423e-38,7.009918216109659359052638092187337927829661326444816179240164062746875684995423e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.4825306698584096e-5, 5.461458298494648e-5, 0.03327611451742208, 0.030889005657085633, 0.47468314077796836, 0.368421399727203, 1.548109156899977, 0.7551578420401881, 1.5481362511374004, 0.3684011802818261, 0.47464079508440526, 0.03091438528895618, 0.03330526232761381, 4.136819231481681e-5, 4.1537705696514346e-5, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14
2.549999999999999,2.274076473612254244109780243752434881948257701354737111203692386796002965483227e-38,2.678457579253256309339168511153640677213291755160325719206244642509050061796796e-38,2.678457579253256309339168511153640677213291755160325719206244642509050061796796e-38,2.678457579253256309339168511153640677213291755160325719206244642509050061796796e-38,2.678457579253256309339168511153640677213291755160325719206244642509050061796796e-38,2.678457579253256309339168511153640677213291755160325719206244642509050061796796e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.00010333973973372377, 0.00010291291544950454, 0.03779853722173597, 0.03496220239335934, 0.49572624186556047, 0.3849288558226329, 1.5741680903669555, 0.7871127148927477, 1.5741936624611588, 0.38490896671145314, 0.49568283053328793, 0.034982583776968834, 0.037822841813865686, 8.525870614639608e-5, 8.562437876152555e-5, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0]",14
2.5999999999999988,3.116990010028007180172593657919424581908753404613339619640317596643841469017389e-38,3.862830557145507946366707558543459810933864013691360669017411715503488320315087e-39,3.862830557145507946366707558543459810933864013691360669017411715503488320315087e-39,3.862830557145507946366707558543459810933864013691360669017411715503488320315087e-39,3.862830557145507946366707558543459810933864013691360669017411715503488320315087e-39,3.862830557145507946366707558543459810933864013691360669017411715503488320315087e-39,"[0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.00017220031939790337, 0.00017141805342224536, 0.042720946492381916, 0.03937968757801169, 0.516610886730936, 0.4011746674230563, 1.5995048802736844, 0.8181258208187974, 1.5995289214371, 0.40115470914364204, 0.5165660275385169, 0.03939475855633656, 0.04274009621523401, 0.00014942366155312747, 0.00015012020371027261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0]",15
